column1;audios;date;domain;intent;lastModified;sentence;sentenceid;slots
1820;75;21/02/2023 16:36;weather;check_weather;21/02/2023 16:36;Dime se mañá choverá en Boimorto;867fff30-f0c3-4313-9afb-35bff7041371;['place', 'date']
1821;74;21/02/2023 16:36;weather;check_weather;21/02/2023 16:36;Choverá algún día desta semana en Ordes;20024607-e59b-4f1b-905a-0a6090f03e01;['place', 'date']
1822;75;21/02/2023 16:36;weather;check_weather;21/02/2023 16:36;Superaranse hoxe os trinta graos en Zas?;9bd2da84-842d-4960-854c-3a6d06c7189f;['place', 'date']
1823;74;21/02/2023 16:36;weather;check_weather;21/02/2023 16:36;Quero saber que temperatura máxima se espera mañá en Santa Comba;b4e9a7fc-fa02-438e-bb5e-2f3945d55412;['place', 'date']
1824;75;21/02/2023 16:36;weather;check_weather;21/02/2023 16:36;Hoxe chegaremos aos vinte graos en Meaño?;1270a538-a372-41de-84f4-402472b55d27;['place', 'date']
1825;74;21/02/2023 16:36;weather;check_weather;21/02/2023 16:36;Dime o tempo en Arteixo;7161e7d4-d00b-4882-9748-692150e49d8c;['place', 'date']
1826;74;21/02/2023 16:36;weather;check_weather;21/02/2023 16:36;Como vai estar a cousa o martes en Cariño?;221a16e2-ec3d-47f5-8d9b-8ace7886b9e4;['place', 'date']
1827;74;21/02/2023 16:36;weather;check_weather;21/02/2023 16:36;Que tempo se espera o mércores nas Nogais?;d703d687-309e-44be-ad84-6f428bfa7603;['place', 'date']
1828;74;21/02/2023 16:36;weather;check_weather;21/02/2023 16:36;Vai facer tempo de praia en Porto do Son?;dd1530c1-8cbd-4aa4-a36b-7bbded0fc00b;['place', 'date']
1829;74;21/02/2023 16:36;weather;check_weather;21/02/2023 16:36;Cales son as máximas en Ribeira para hoxe?;6fcf763b-6b40-4740-b155-6508a6deefe1;['place', 'date']
1830;74;21/02/2023 16:36;weather;check_weather;21/02/2023 16:36;Dime o tempo en Lobios;aae99824-32cc-4661-9569-3a1960515394;['place', 'date']
1831;74;21/02/2023 16:36;weather;check_weather;21/02/2023 16:36;Teño que coller chaqueta para mañá en Baños de Molgas?;1e8e62d5-8b10-4f78-becc-b518a542537c;['place', 'date']
1832;74;21/02/2023 16:36;weather;check_weather;21/02/2023 16:36;Dime a previsión desta semana en Laza;8f2b9b1d-038c-423e-b805-376440723c48;['place', 'date']
1833;75;21/02/2023 16:36;weather;check_weather;21/02/2023 16:36;Cal vai ser o tempo o sábado en Bande?;9cc58020-af50-4f98-8df8-d772af478787;['place', 'date']
1834;73;21/02/2023 16:36;weather;check_weather;21/02/2023 16:36;Fará bo tempo o domingo na Pobra do Caramiñal?;c87e1557-c9e0-4519-9b95-1ae16ad4b7a9;['place', 'date']
1835;73;21/02/2023 16:36;health;save_mood;21/02/2023 16:36;Síntome como sen forzas;2c5e3cc9-15d1-4b06-ba82-55cfb5f18d89;['health_parameter', 'health_value']
1836;75;21/02/2023 16:36;health;save_mood;21/02/2023 16:36;Ando rara, algo afectada;44e36fcd-0d78-456e-b7ce-0f70389b96b9;['health_parameter', 'health_value']
1837;75;21/02/2023 16:36;health;save_mood;21/02/2023 16:36;Síntome bastante ben, a verdade;36e6f5a0-5467-4373-a69c-15b90c0f22cb;['health_parameter', 'health_value']
1838;75;21/02/2023 16:36;health;save_mood;21/02/2023 16:36;Pois ben, levo uns días mellorando aos poucos;1e2b87c5-609b-4d04-9b01-ee26f548c804;['health_parameter', 'health_value']
1839;74;21/02/2023 16:36;health;save_mood;21/02/2023 16:36;Atópome moito mellor desde a última revisión;95cdf17a-b69a-4142-8029-3e9f84d8fd30;['health_parameter', 'health_value']
1840;74;21/02/2023 16:36;health;appointment;21/02/2023 16:36;Mira, quero que me dean unha cita canto antes;80779cc3-1e80-4b7a-980f-8eeefc983e21;['symptom']
1841;75;21/02/2023 16:36;health;appointment;21/02/2023 16:36;Como fago para pedir unha cita co cacharro este?;7b35fda9-68f2-442c-a699-793cdae16df8;['symptom']
1842;74;21/02/2023 16:36;health;appointment;21/02/2023 16:36;Explícame como teño que facer para pedir unha cita médica;f3a48df3-5235-4bb0-b7c4-bf003d4870f1;['symptom']
1843;74;21/02/2023 16:36;health;appointment;21/02/2023 16:36;Podo pedir a cita por aquí sen chamar a médica?;16ba13ca-1f82-4af1-b8db-c9580cef82e0;['symptom']
1844;75;21/02/2023 16:36;health;appointment;21/02/2023 16:36;Chámasme para pedir unha nova cita?, que se me pasou a anterior;a6b775ae-953b-47e3-8f73-017ba9c1980e;['symptom']
1845;75;21/02/2023 16:36;health;appointment;21/02/2023 16:36;Pasóuseme a cita, podes pedirme unha de novo?;d2f39b61-d969-498d-a307-727a33e7c2cc;['symptom']
1846;75;21/02/2023 16:36;health;appointment;21/02/2023 16:36;Pídesme cita de novo, que me esquecín de ir?;4ab8c0e2-2d28-43ec-9e55-bafebb506e7a;['symptom']
1847;75;21/02/2023 16:36;health;appointment;21/02/2023 16:36;Dixéronme que volva a pedir cita, encárgaste ti?;f2b7a66c-3767-4da2-95ca-3acfc7ca0dc3;['symptom']
1848;75;21/02/2023 16:36;health;appointment;21/02/2023 16:36;Pide unha cita para a revisión anual;75c55ef3-158c-4b0d-9717-b52bf77375df;['symptom']
1849;74;21/02/2023 16:36;health;appointment;21/02/2023 16:36;Pídeme cita para a revisión no xinecólogo;112e16f0-a00a-46b4-b25c-b05d339c3d1c;['symptom']
1850;75;21/02/2023 16:36;health;appointment;21/02/2023 16:36;Podes pedir cita para unha revisión na uróloga?;665e19e9-cc4b-4579-a48a-1b39167ba0f0;['symptom']
1851;74;21/02/2023 16:36;health;appointment;21/02/2023 16:36;Pídeme cita para o primeiro luns que teñan oco;458f3d7a-fa21-4acd-8cd6-495b91e9c00e;['symptom']
1852;75;21/02/2023 16:36;health;appointment;21/02/2023 16:36;Quero unha cita coa miña médica este martes ou mércores;68f9165d-23cd-4d4e-9369-aef908e2cbbf;['symptom']
1853;74;21/02/2023 16:36;health;appointment;21/02/2023 16:36;Podes pedir cita co médico o venres?;ad09f451-6b55-46a3-9aa1-63c225621ed1;['symptom']
1854;75;21/02/2023 16:36;health;appointment;21/02/2023 16:36;Quero pedir cita para o martes sete, hai algún oco?;5b823c96-853c-4691-a8e9-b7abaadd581f;['symptom']
1855;73;21/02/2023 16:36;news;check_news;21/02/2023 16:36;Podes reproducir o resumo das noticias?;0cdd595d-5cf1-4d10-85e2-70d24145fb45;['']
1856;76;21/02/2023 16:37;news;check_news;21/02/2023 16:37;Le as noticias máis importantes nos principais diarios;0a6c536e-63ff-4e03-ab23-844f92581dd7;['']
1857;75;21/02/2023 16:37;news;check_news;21/02/2023 16:37;Dime os titulares das noticias de hoxe en Galicia;53f95f7f-f6f5-4d89-a246-cdf619491143;['']
1858;75;21/02/2023 16:37;news;check_news;21/02/2023 16:37;Que novas traes?;8348aa6b-195b-498c-90c1-db22039fb062;['']
1859;74;21/02/2023 16:37;news;check_news;21/02/2023 16:37;Algunha noticia importante?;169600ae-9ec0-49ec-a395-625d5eb0227c;['']
1860;75;21/02/2023 16:37;communication;call;21/02/2023 16:37;Quero falar co meu tío;733f37c5-d3c5-4b54-8967-f68f84834dda;['who']
1861;75;21/02/2023 16:37;communication;call;21/02/2023 16:37;Quero falar co meu fillo;4d86056f-f098-4add-ae27-16c88e2b3465;['who']
1862;74;21/02/2023 16:37;communication;call;21/02/2023 16:37;Telefona a Carlos;5307da74-d2d1-443c-91cb-eceacfdf730d;['who']
1863;73;21/02/2023 16:37;communication;call;21/02/2023 16:37;Chama a Carmiña;d43b5be3-8b6a-4171-94dc-3ac99e46d003;['who']
1864;74;21/02/2023 16:37;communication;call;21/02/2023 16:37;Fai unha chamada a Amparo;5ac3df64-5edd-455b-a599-1d401534262d;['who']
1865;75;21/02/2023 16:37;consultation;get_date;21/02/2023 16:37;Dime que día é a festa grande do entroido de Laza;976c9a21-e0fa-4beb-a8b9-2eca4e7c8933;['place']
1866;74;21/02/2023 16:37;consultation;get_date;21/02/2023 16:37;En que mes se celebra o Arde Lucus en Lugo?;27f74e07-240b-4129-b017-0a5c70f65038;['place']
1867;74;21/02/2023 16:37;consultation;get_date;21/02/2023 16:37;Cando se fai a Rapa das Bestas?;60a4079c-af05-42ba-9757-3eebfa8ada0b;['place']
1868;75;21/02/2023 16:37;consultation;get_date;21/02/2023 16:37;Que día é a Festa do Caldo Galego de Mourente?;439bf123-4590-4ea8-9abf-2bc0b022084d;['place']
1869;74;21/02/2023 16:37;consultation;get_date;21/02/2023 16:37;Que día é este ano a Festa do Ourizo de Cervo?;cf5218e5-c1be-4c87-a737-a0d92bd5ceaa;['place']
1870;75;21/02/2023 16:37;consultation;get_date;21/02/2023 16:37;Quero saber a data da Festa dos Maios;340d5e5f-4fed-4c43-9576-a4d63c852767;['place']
1871;75;21/02/2023 16:37;consultation;get_date;21/02/2023 16:37;Que día é o entroido de verán de Redondela?;4599e276-d6c4-4e69-b2c4-ca32578cc0dc;['place']
1872;74;21/02/2023 16:37;consultation;get_place;21/02/2023 16:37;Dime onde se fan as festas de Bouzas;6e25c7a8-021a-405c-946b-42afe786fe20;['place']
1873;74;21/02/2023 16:37;consultation;get_place;21/02/2023 16:37;Onde se celebra San Xoán na Coruña?;1ed06340-35c8-4de4-a9de-caa828789251;['place']
1874;74;21/02/2023 16:37;transportation;set_transportation;21/02/2023 16:37;Esta semana teño que irlle ao médico, podes pedir que me recolla alguén o mércores as oito e corenta e cinco?;9ace79b2-8491-4d51-aaf6-7dd80e19f877;['time', 'place']
1875;74;21/02/2023 16:37;transportation;set_transportation;21/02/2023 16:37;Reserva un taxi para o venres ás once e cuarto na miña casa;5617a4d8-11a9-4b10-a118-53b589d71b15;['time', 'place']
1876;75;21/02/2023 16:37;transportation;set_transportation;21/02/2023 16:37;Fai a reserva dun taxi;aa9c542a-18c8-43a1-9d98-ebfb417f4a76;['time', 'place']
1877;73;21/02/2023 16:37;transportation;set_transportation;21/02/2023 16:37;Quero que cadres para que alguén me recolla;9ff7cf26-74ef-4566-8a00-35bf0679f689;['time', 'place']
1878;74;21/02/2023 16:37;transportation;set_transportation;21/02/2023 16:37;Podes facer a reserva dun coche para a miña casa?;a55885b9-6cb6-42ad-83ae-34fe535062b4;['time', 'place']
1879;74;21/02/2023 16:37;transportation;set_transportation;21/02/2023 16:37;Quero que me reserves un taxi o mércores para ir ao centro médico;cf7d190a-4c76-404d-a158-92eaca75495e;['time', 'place']
1880;74;21/02/2023 16:37;transportation;set_transportation;21/02/2023 16:37;Hai algún taxi dispoñible para ir agora ao centro?;f42ff362-2e89-452e-9a41-9034c3989590;['time', 'place']
1881;74;21/02/2023 16:37;transportation;set_transportation;21/02/2023 16:37;Quero que reserves un taxi que me recolla no concello ás oito da tarde;5a0cb582-f487-4f39-be13-1aa46bdb0ab1;['time', 'place']
1882;75;21/02/2023 16:37;transportation;set_transportation;21/02/2023 16:37;Pídeme un taxi para ir mañá a Vigo ás doce e corenta e cinco;2eb5df8a-9e14-4887-ba70-ac6dce005ad3;['time', 'place']
1883;74;21/02/2023 16:37;transportation;set_transportation;21/02/2023 16:37;Pódesme pedir un taxi para dentro de media hora?;de55b6e4-8bbe-4fe6-8e0c-d904555d6b55;['time', 'place']
1884;76;21/02/2023 16:37;transportation;set_transportation;21/02/2023 16:37;Resérvame un taxi para ir ao teatro esta noite;071a2848-9ccf-41f7-944b-f9222477a304;['time', 'place']
1885;74;21/02/2023 16:37;transportation;set_transportation;21/02/2023 16:37;Quero reservar un coche;d02079ca-7f3a-408c-abb0-346b3d57ff7b;['time', 'place']
1886;74;21/02/2023 16:37;transportation;set_transportation;21/02/2023 16:37;Quero reservar un taxi;083a7b7e-5b06-4d23-b28c-8a094302eff0;['time', 'place']
1887;74;21/02/2023 16:37;transportation;set_transportation;21/02/2023 16:37;Quero facer a reserva dun taxi para o mércores dezasete;fd58f377-50d1-4b3a-aa5b-9a4206c31e5f;['time', 'place']
1888;75;21/02/2023 16:37;transportation;set_transportation;21/02/2023 16:37;Resérvame un taxi que me recolla ás oito e vinte para ir ao salón de peiteado;4669b03d-8a00-407b-ad44-550e99c97f76;['time', 'place']
1889;76;21/02/2023 16:37;transportation;set_transportation;21/02/2023 16:37;Pódesme pedir un taxi para mañá ás catro na miña casa?;bbc259d0-6d97-454c-8bb5-7b717918cc15;['time', 'place']
1890;75;21/02/2023 16:37;transportation;set_transportation;21/02/2023 16:37;Resérvame un taxi que me recolla hoxe ás tres e media no colexio;c21fc081-8305-4410-aee9-92241f4fff52;['time', 'place']
1891;75;21/02/2023 16:37;transportation;set_transportation;21/02/2023 16:37;Quero facer a reserva dun coche;5ab8b28b-72a7-4555-b8ea-eeb74911aea8;['time', 'place']
1892;75;21/02/2023 16:37;transportation;set_transportation;21/02/2023 16:37;Podes pedir un coche que me recolla o luns ás dez para ir ao hospital?;cf99f4c1-df86-4b96-a98d-d66353bad50b;['time', 'place']
1893;75;21/02/2023 16:37;transportation;set_transportation;21/02/2023 16:37;Quero reservar o transporte ao aeroporto, podes xestionalo?;2bf72417-6dd2-4961-b0a4-70715bc1d231;['time', 'place']
1894;74;21/02/2023 16:37;transportation;set_transportation;21/02/2023 16:37;Faime a reserva dun coche para ir á estación de tren mañá ás seis da mañá;5eca86a2-a456-407a-8910-ad0a11df7958;['time', 'place']
1895;74;21/02/2023 17:28;house commands;lights;21/02/2023 17:28;Desactiva o modo cine;2eab0fdf-7ca2-4134-9f45-250357c31bdb;['action', 'location']
1896;73;21/02/2023 17:28;house commands;lights;21/02/2023 17:28;Pon as luces en modo lectura;2791e489-280f-4b38-a237-8d9def965b5d;['action', 'location']
1897;74;21/02/2023 17:28;house commands;lights;21/02/2023 17:28;Activa o modo amencer;5097d438-08ac-4dec-b8b6-29a5a7ead171;['action', 'location']
1898;74;21/02/2023 17:28;house commands;lights;21/02/2023 17:28;Activa as luces en modo amencer;a8403c19-9a6f-49a2-a766-e553b4d8e7eb;['action', 'location']
1899;74;21/02/2023 17:28;house commands;lights;21/02/2023 17:28;Inicia o modo anoitecer nas luces;671678c8-6deb-46d6-abf3-79b30615bb07;['action', 'location']
1900;73;21/02/2023 17:28;house commands;lights;21/02/2023 17:28;Activa o modo luscofusco nas luces do salón;9fc934c5-c9fa-4b36-b933-04ab07c7642b;['action', 'location']
1901;74;21/02/2023 17:28;house commands;lights;21/02/2023 17:28;Quero que desactives o modo amencer nas luces;f770ca05-097f-408c-a90d-72a8a5f150c1;['action', 'location']
1902;74;21/02/2023 17:28;house commands;lights;21/02/2023 17:28;Apaga tódalas luces acendidas;3cee250d-e3dc-4c3f-82c8-e9277605e427;['action', 'location']
1903;76;21/02/2023 17:28;house commands;lights;21/02/2023 17:28;Acende tódalas luces da casa;1d2684e4-b500-416b-9597-a799980765bf;['action', 'location']
1904;75;21/02/2023 17:28;house commands;lights;21/02/2023 17:28;Apaga as luces do corredoiro;73986091-af02-42a2-8208-7b7ad78aea98;['action', 'location']
1905;74;21/02/2023 17:28;house commands;heat;21/02/2023 17:28;Acende a calefacción no meu piso a vinte e dous graos;0db8d0b7-544e-4c3d-be7a-6d68609dd17f;['action', 'location']
1906;74;21/02/2023 17:28;house commands;heat;21/02/2023 17:28;Baixa o termóstato tres graos;1d4aa844-9a55-4e73-aa62-7a1c946042f4;['action', 'location']
1907;74;21/02/2023 17:29;house commands;heat;21/02/2023 17:29;Baixa a temperatura da casa aos dezaoito graos;2d3e60f3-60fd-4100-bbf1-a1f85175ae80;['action', 'location']
1908;75;21/02/2023 17:29;house commands;heat;21/02/2023 17:29;Sube un chisco a temperatura, un par de graos;5d497e08-c454-465e-8684-b74565719efe;['action', 'location']
1909;73;21/02/2023 17:29;house commands;heat;21/02/2023 17:29;Sube a temperatura a vinte e catro graos Celsius;cf1ef1c0-f612-4e67-878d-e48713b012b2;['action', 'location']
1910;74;21/02/2023 17:29;house commands;heat;21/02/2023 17:29;Quero que configures o termóstato a vinte e dous graos;994f3a22-5fbf-4c80-b051-ca9cab0bdae5;['action', 'location']
1911;75;21/02/2023 17:29;house commands;heat;21/02/2023 17:29;Sube dous graos a temperatura na casa;771d1973-26ba-4427-8223-6a764e871b67;['action', 'location']
1912;74;21/02/2023 17:29;house commands;heat;21/02/2023 17:29;Xa podes apagar o termóstato;f2654660-1833-49f6-96a8-3d9536a0eca7;['action', 'location']
1913;74;21/02/2023 17:29;house commands;heat;21/02/2023 17:29;Apaga o termóstato da casa;4beaf0a4-855b-442a-b62b-4cf3d17b98a0;['action', 'location']
1914;75;21/02/2023 17:29;house commands;heat;21/02/2023 17:29;Acende o termóstato a dezanove graos;203adaa2-4804-4e41-87a7-e2591e0f8a6f;['action', 'location']
1915;75;21/02/2023 17:29;house commands;music;21/02/2023 17:29;Quero escoitar a Serrat en aleatorio;35837e24-5c58-4578-9d69-b532533f9873;['action', 'level', 'type']
1916;74;21/02/2023 17:29;house commands;music;21/02/2023 17:29;Reproduce unha lista de música reggae;10dfa2d1-1435-42b4-be29-22d38efcf437;['action', 'level', 'type']
1917;74;21/02/2023 17:29;house commands;music;21/02/2023 17:29;Pon música dos oitenta;69809344-1d56-48f2-bf39-cea08939f057;['action', 'level', 'type']
1918;75;21/02/2023 17:29;house commands;music;21/02/2023 17:29;Reproduce unha lista de música dos sesenta;ccf4fe2b-e472-459d-8193-d87254c988ae;['action', 'level', 'type']
1919;73;21/02/2023 17:29;house commands;music;21/02/2023 17:29;Reproduce algún álbum recompilación dos Piratas;2794b955-8591-4a58-88c5-880b295388d5;['action', 'level', 'type']
1920;74;21/02/2023 17:29;house commands;music;21/02/2023 17:29;Pon a canción Años Ochenta dos Piratas;5cb2c624-146d-4dec-8a8f-051f538e583d;['action', 'level', 'type']
1921;75;21/02/2023 17:29;house commands;music;21/02/2023 17:29;Quero escoitar o álbum Lume de Bala;baee64c8-e663-4ad1-9796-48a842bb30ca;['action', 'level', 'type']
1922;74;21/02/2023 17:29;house commands;music;21/02/2023 17:29;Reproduce Verto en aleatorio;e4357ab1-4401-4ae7-80b6-fe16d24e660f;['action', 'level', 'type']
1923;74;21/02/2023 17:29;house commands;music;21/02/2023 17:29;Ponnos aí a canción Non Temos Medo de Ruxe Ruxe;938753f5-e94a-4210-a2bd-32ea606d4536;['action', 'level', 'type']
1924;75;21/02/2023 17:29;house commands;music;21/02/2023 17:29;Que soe o primeiro álbum de Bob Dylan;8e83b01a-a5c5-4dc4-a25f-0f5d557a9efd;['action', 'level', 'type']
1925;74;21/02/2023 17:29;consultation;get_traffic;21/02/2023 17:29;Como está hoxe o tráfico na A P nove dirección Coruña?;77aa6943-4611-49ce-99a5-7ee52dd27109;['place', 'time']
1926;74;21/02/2023 17:29;consultation;get_traffic;21/02/2023 17:29;Dime se hai algún incidente na miña ruta ao traballo;e9c88240-d0b5-4c1d-bb0d-21c46e65228c;['place', 'time']
1927;74;21/02/2023 17:29;consultation;get_traffic;21/02/2023 17:29;Algunha incidencia na A P nove?;e071762c-51c6-475f-8515-0a494a2d2ba5;['place', 'time']
1928;75;21/02/2023 17:29;consultation;get_traffic;21/02/2023 17:29;Dime se hai algún accidente na entre Lugo e Santiago de Compostela;30e55dd5-9e69-487f-95b6-abcaead23a8d;['place', 'time']
1929;75;21/02/2023 17:29;consultation;get_traffic;21/02/2023 17:29;Como está a estrada entre Porriño e Ourense?;83b43b45-f98c-4842-80e8-d76fcfe8fb72;['place', 'time']
1930;74;21/02/2023 17:29;consultation;get_traffic;21/02/2023 17:29;Hai moita conxestión hoxe para entrar na Coruña?;e74aa06f-b807-4679-9c37-ae54264794a2;['place', 'time']
1931;74;21/02/2023 17:29;consultation;get_traffic;21/02/2023 17:29;Como está hoxe o tráfico para entrar en Vigo?;f989424d-e246-45ba-ba58-8f228494a64b;['place', 'time']
1932;75;21/02/2023 17:29;consultation;get_traffic;21/02/2023 17:29;Hai caravana para volver a Ourense?;3f479beb-f0bb-491f-b4c8-e8d84fa70514;['place', 'time']
1933;76;21/02/2023 17:29;consultation;get_traffic;21/02/2023 17:29;Hai moita retención para entrar no Grove?;5c027112-d266-449d-bb4d-bba705ef0290;['place', 'time']
1934;75;21/02/2023 17:29;consultation;get_traffic;21/02/2023 17:29;Quero ir ao Barco de Valdeorras desde Chantada, algunha incidencia?;7a2d0f56-e564-4679-a715-7c2f40607a70;['place', 'time']
1935;74;21/02/2023 17:29;consultation;get_traffic;21/02/2023 17:29;Hai retención dirección Baiona?;2ed796b6-c26b-4056-9610-f6f0f8f0cbd0;['place', 'time']
1936;74;21/02/2023 17:29;consultation;get_traffic;21/02/2023 17:29;Como está a estrada para subir ao Cebreiro;b07ca7e7-806a-4432-a853-6705cf3fed4f;['place', 'time']
1937;74;21/02/2023 17:29;consultation;get_traffic;21/02/2023 17:29;Está cortada hoxe a A oito dirección Lugo?;0695e226-346f-4b03-a7d7-3e4a3cd3f0dc;['place', 'time']
1938;74;21/02/2023 17:29;consultation;get_traffic;21/02/2023 17:29;Hai moita néboa na A oito agora mesmo?;5e2ad0ec-f7ab-44ad-9029-0fcfb3bff842;['place', 'time']
1939;74;21/02/2023 17:29;consultation;get_traffic;21/02/2023 17:29;Algún accidente na miña ruta para volver a casa?;56ebadac-2b15-4fb6-b720-e4d72eed49c1;['place', 'time']
1940;74;21/02/2023 17:29;consultation;get_traffic;21/02/2023 17:29;Dime se hai algunha incidencia na miña ruta a casa;0a8573df-104e-4466-bc0f-2c1ee92068e3;['place', 'time']
1941;74;21/02/2023 17:29;consultation;get_traffic;21/02/2023 17:29;Dime se hai incidencias na ruta de Lugo á Coruña;11bddb95-52e9-4b86-9a30-ba9dcba58178;['place', 'time']
